outcome,encoded_bidder_id,N_bids,N_auctions,N_merchandise,N_device,N_time,N_country,N_ip,N_url,url_entropy_per_auction,bids/url,bids/ip,bids/auctions,bids/country,bids/device,count_concurrent_bids,mean_difference,std_difference,min_difference,25_difference,median_difference,75_difference,max_difference,iqrDiff,N_win,q75_bid_count
0.0,1963,10.0,10.0,1.0,6.0,10.0,2.0,9.0,2.0,3.321928094887362,5.0,1.1111111111111112,1.0,5.0,1.6666666666666667,0.0,755847953216.2222,672955014715.7853,17473684210.0,328263157894.0,653052631578.0,811947368422.0,1923263157894.0,483684210528.0,0.0,0.0
0.0,6060,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.584962500721156,1.0,1.0,1.0,3.0,1.0,0.0,6490842105263.0,4513648665045.103,3299210526316.0,4895026315789.5,6490842105263.0,8086657894736.5,9682473684210.0,3191631578947.0,3.0,1.0
0.0,255,29.0,26.0,1.0,23.0,29.0,9.0,28.0,16.0,4.651084443403434,1.8125,1.0357142857142858,1.1153846153846154,3.2222222222222223,1.2608695652173914,0.0,485864661654.1429,1226644980574.0178,263157894.0,38105263156.5,246815789474.0,386250000000.0,6625000000000.0,348144736843.5,0.0,18.0
0.0,2627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,40,5329.0,114.0,1.0,240.0,4997.0,29.0,2982.0,845.0,4.583057461301879,6.306508875739645,1.7870556673373574,46.74561403508772,183.75862068965517,22.204166666666666,332.0,2551307886.8344593,18609883517.83861,0.0,105263160.0,315789474.0,894736840.0,785631578948.0,789473680.0,11.0,1204.0
0.0,5165,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,693210526316.0,0.0,693210526316.0,693210526316.0,693210526316.0,693210526316.0,693210526316.0,0.0,0.0,0.0
0.0,4484,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4194052631578.0,0.0,4194052631578.0,4194052631578.0,4194052631578.0,4194052631578.0,4194052631578.0,0.0,1.0,0.0
1.0,6572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,3212,643.0,170.0,1.0,140.0,641.0,38.0,369.0,554.0,6.438667015841211,1.160649819494585,1.7425474254742548,3.7823529411764705,16.92105263157895,4.5928571428571425,2.0,120380718150.51402,1984837733778.345,0.0,6592105262.5,17394736842.0,47394736840.5,50300684210528.0,40802631578.0,0.0,224.0
0.0,5843,5.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,0.7219280948873623,5.0,1.6666666666666667,2.5,2.5,5.0,0.0,15105157894737.0,28962797095444.824,35684210526.0,57078947367.0,926500000000.0,15974578947370.0,58531947368422.0,15917500000003.0,1.0,3.0
0.0,5524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1047,21.0,4.0,1.0,14.0,21.0,7.0,19.0,9.0,0.8180959929710641,2.3333333333333335,1.105263157894737,5.25,3.0,1.5,0.0,674105263158.0,862261274733.3422,894736844.0,75394736841.0,283789473684.0,695197368422.0,2726894736840.0,619802631581.0,0.0,8.0
0.0,3599,5.0,5.0,1.0,3.0,5.0,1.0,4.0,4.0,2.321928094887362,1.25,1.25,1.0,5.0,1.6666666666666667,0.0,16560947368421.0,24884912903748.227,193105263158.0,219315789473.0,6642210526316.0,22983842105264.0,52766263157894.0,22764526315791.0,0.0,0.0
0.0,1744,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.584962500721156,1.0,1.0,1.0,1.0,1.0,0.0,3334105263158.0,2129135734299.8171,1828578947368.0,2581342105263.0,3334105263158.0,4086868421053.0,4839631578948.0,1505526315790.0,1.0,0.0
0.0,5613,7.0,6.0,1.0,4.0,7.0,5.0,7.0,3.0,2.5216406363433186,2.3333333333333335,1.0,1.1666666666666667,1.4,1.75,0.0,11479140350877.334,22104498331948.27,321105263156.0,1420986842105.5,2104894736843.0,5607657894738.0,56375684210526.0,4186671052632.5,1.0,2.0
1.0,4216,4184.0,399.0,1.0,430.0,4167.0,106.0,2629.0,2427.0,3.900467615269978,1.7239390193654718,1.5914796500570558,10.486215538847118,39.471698113207545,9.730232558139535,17.0,18432464738.226154,773529063383.5399,0.0,1526315788.0,3526315790.0,7578947368.0,50029947368422.0,6052631580.0,33.0,997.0
0.0,5749,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.584962500721156,3.0,1.0,1.0,1.5,1.0,0.0,27484000000000.0,38791803583602.58,54052631578.0,13769026315789.0,27484000000000.0,41198973684211.0,54913947368422.0,27429947368422.0,0.0,2.0
1.0,2423,137.0,72.0,1.0,50.0,137.0,12.0,76.0,95.0,5.82701641603017,1.4421052631578948,1.8026315789473684,1.9027777777777777,11.416666666666666,2.74,0.0,63988777089.79412,305941296194.6609,105263158.0,5605263157.0,14973684210.0,34671052631.5,3295000000000.0,29065789474.5,26.0,99.0
0.0,2928,43.0,22.0,1.0,2.0,35.0,2.0,2.0,3.0,4.1558184643976634,14.333333333333334,21.5,1.9545454545454546,21.5,21.5,8.0,8431077694.190476,35396615309.980644,0.0,52631578.0,105263158.0,815789474.5,193368421054.0,763157896.5,18.0,41.0
0.0,2191,5.0,5.0,1.0,4.0,5.0,4.0,5.0,4.0,2.321928094887362,1.25,1.0,1.0,1.25,1.25,0.0,2489381578947.5,3963691959628.7373,5736842106.0,329776315789.5,778368421053.0,2937973684211.0,8395052631578.0,2608197368421.5,0.0,1.0
0.0,2707,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4423052631580.0,0.0,4423052631580.0,4423052631580.0,4423052631580.0,4423052631580.0,4423052631580.0,0.0,1.0,1.0
0.0,6131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3541,2010.0,393.0,1.0,234.0,1998.0,59.0,1045.0,1126.0,7.6688361857770095,1.7850799289520427,1.923444976076555,5.114503816793893,34.067796610169495,8.58974358974359,12.0,38461842760.21105,1116519680554.391,0.0,1684210528.0,4947368422.0,14578947368.0,50042631578946.0,12894736840.0,1.0,567.0
0.0,6494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,4376,33.0,27.0,1.0,20.0,33.0,7.0,28.0,10.0,4.68075775572209,3.3,1.1785714285714286,1.2222222222222223,4.714285714285714,1.65,0.0,2391078947368.375,9477081556922.656,421052630.0,154578947366.5,373605263158.0,1000263157895.0,54091473684210.0,845684210528.5,1.0,8.0
0.0,810,63.0,25.0,1.0,28.0,63.0,5.0,41.0,15.0,4.315645982418948,4.2,1.5365853658536586,2.52,12.6,2.25,0.0,216213073005.09677,359880528847.5731,315789474.0,27144736841.5,105894736842.0,183513157895.0,1946473684210.0,156368421053.5,0.0,19.0
0.0,3629,98.0,68.0,1.0,54.0,98.0,16.0,78.0,35.0,5.853187492246942,2.8,1.2564102564102564,1.4411764705882353,6.125,1.8148148148148149,0.0,796161150298.433,5106140615834.842,684210528.0,14947368422.0,121526315790.0,425526315792.0,50436210526316.0,410578947370.0,0.0,17.0
0.0,3073,8016.0,112.0,1.0,290.0,7906.0,4.0,5625.0,1404.0,5.248109513310442,5.7094017094017095,1.4250666666666667,71.57142857142857,2004.0,27.641379310344828,110.0,9644889516.367311,558763228533.2439,0.0,684210526.0,1684210528.0,3736842106.0,50022842105262.0,3052631580.0,3.0,2194.0
0.0,6498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,3635,266.0,125.0,1.0,89.0,266.0,20.0,195.0,114.0,6.589114370133804,2.3333333333333335,1.3641025641025641,2.128,13.3,2.9887640449438204,0.0,291557298907.64526,3083112674694.028,52631580.0,16684210524.0,42684210528.0,130368421052.0,50218631578946.0,113684210528.0,0.0,58.0
0.0,4205,51.0,33.0,1.0,28.0,51.0,1.0,25.0,33.0,4.856550038551168,1.5454545454545454,2.04,1.5454545454545454,51.0,1.8214285714285714,0.0,1540029473684.2,7119397950841.497,210526316.0,95657894737.5,350815789473.0,702368421054.0,50700157894736.0,606710526316.5,0.0,14.0
0.0,1939,4.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3795315789473.3335,2239170136517.741,2408052631578.0,2503710526316.0,2599368421054.0,4488947368421.0,6378526315788.0,1985236842105.0,0.0,1.0
0.0,4165,6.0,2.0,1.0,5.0,6.0,2.0,6.0,5.0,0.6500224216483541,1.2,1.0,3.0,3.0,1.2,0.0,14678557894736.8,28873206209433.938,1240052631578.0,1298842105262.0,1361842105264.0,3184210526316.0,66307842105264.0,1885368421054.0,0.0,1.0
0.0,3812,34.0,15.0,1.0,20.0,34.0,7.0,32.0,1.0,3.414114223909719,34.0,1.0625,2.2666666666666666,4.857142857142857,1.7,0.0,125216905901.15152,167742809270.32956,2263157896.0,35578947368.0,81157894738.0,133315789474.0,828315789474.0,97736842106.0,2.0,1.0
0.0,4141,42.0,19.0,1.0,18.0,42.0,1.0,35.0,23.0,3.937093244712957,1.826086956521739,1.2,2.210526315789474,42.0,2.3333333333333335,0.0,1867825417201.5122,7946752477346.467,315789474.0,89736842104.0,165578947370.0,574000000000.0,51085842105264.0,484263157896.0,0.0,12.0
0.0,4555,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3763368421052.0,0.0,3763368421052.0,3763368421052.0,3763368421052.0,3763368421052.0,3763368421052.0,0.0,0.0,0.0
0.0,4811,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,72421052632.0,0.0,72421052632.0,72421052632.0,72421052632.0,72421052632.0,72421052632.0,0.0,0.0,0.0
0.0,1759,14.0,7.0,1.0,5.0,14.0,1.0,7.0,6.0,2.2608203181716595,2.3333333333333335,2.0,2.0,14.0,2.8,0.0,784165991902.7693,1412300725342.6135,52631580.0,631578946.0,4526315788.0,725368421052.0,3740473684210.0,724736842106.0,0.0,4.0
0.0,367,13.0,10.0,1.0,3.0,13.0,1.0,8.0,2.0,3.238901256602631,6.5,1.625,1.3,13.0,4.333333333333333,0.0,1007710526315.8334,1502016989339.3474,1631578946.0,6394736841.5,197710526316.0,2200026315790.5,4610210526316.0,2193631578949.0,0.0,2.0
0.0,1313,33.0,24.0,1.0,26.0,33.0,4.0,32.0,27.0,4.430313437343594,1.2222222222222223,1.03125,1.375,8.25,1.2692307692307692,0.0,416777960526.375,526229555369.0986,8421052632.0,77539473684.5,184210526316.0,489671052633.0,1720263157894.0,412131578948.5,1.0,9.0
0.0,4835,4.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,-0.0,1.0,1.3333333333333333,4.0,2.0,2.0,0.0,3706508771930.0,5338504324950.984,6526315788.0,646552631579.0,1286578947370.0,5556500000001.0,9826421052632.0,4909947368422.0,0.0,0.0
0.0,3060,14171.0,232.0,1.0,846.0,13583.0,115.0,5982.0,7521.0,4.197331551211829,1.8841909320569072,2.3689401537947177,61.081896551724135,123.22608695652174,16.750591016548462,588.0,5453211009.174312,420284389376.18665,0.0,210526314.0,526315790.0,1526315788.0,50027842105264.0,1315789474.0,0.0,2297.0
0.0,3836,165.0,82.0,1.0,71.0,165.0,9.0,138.0,76.0,5.9676469146164015,2.1710526315789473,1.1956521739130435,2.0121951219512195,18.333333333333332,2.323943661971831,0.0,470077342747.10974,4000151877078.681,473684210.0,17118421053.0,75921052632.0,238802631577.5,51316684210526.0,221684210524.5,1.0,41.0
0.0,5585,239.0,26.0,1.0,11.0,238.0,9.0,12.0,12.0,3.3234329426016673,19.916666666666668,19.916666666666668,9.192307692307692,26.555555555555557,21.727272727272727,1.0,273037593984.9664,3544733274419.403,0.0,789473684.0,894736841.0,1526315789.5,54622736842106.0,736842105.5,3.0,22.0
0.0,1189,153.0,50.0,1.0,1.0,153.0,28.0,146.0,1.0,5.12721233714611,153.0,1.047945205479452,3.06,5.464285714285714,153.0,0.0,87986495844.86842,98981113305.79498,210526316.0,17250000000.5,55947368421.0,110723684211.5,526631578948.0,93473684211.0,15.0,43.0
0.0,3749,125.0,94.0,1.0,62.0,125.0,23.0,103.0,2.0,6.429627884592863,62.5,1.2135922330097086,1.3297872340425532,5.434782608695652,2.0161290322580645,0.0,622240237691.0,4522260748644.607,52631578.0,5855263156.5,94052631579.0,276828947369.0,50439052631580.0,270973684212.5,0.0,28.0
1.0,4781,2595.0,12.0,1.0,1.0,2196.0,1.0,1.0,1.0,2.890366494310355,2595.0,2595.0,216.25,2595.0,2595.0,399.0,1954206062.5736315,47618307788.36079,0.0,52631578.0,105263158.0,631578948.0,1680105263158.0,578947370.0,0.0,147.0
0.0,5599,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4979263157892.0,0.0,4979263157892.0,4979263157892.0,4979263157892.0,4979263157892.0,4979263157892.0,0.0,0.0,1.0
0.0,1537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2354,20.0,11.0,1.0,16.0,20.0,6.0,16.0,3.0,3.108694969562842,6.666666666666667,1.25,1.8181818181818181,3.3333333333333335,1.25,0.0,431939058171.6842,600798969748.1362,421052632.0,16789473685.0,81947368420.0,698763157895.0,1966157894736.0,681973684210.0,2.0,5.0
0.0,2429,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,5526315790.0,0.0,5526315790.0,5526315790.0,5526315790.0,5526315790.0,5526315790.0,0.0,1.0,0.0
0.0,5662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,5654,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,-0.0,1.5,1.0,3.0,3.0,1.5,0.0,2087394736842.0,2922918920400.9863,20578947368.0,1053986842105.0,2087394736842.0,3120802631579.0,4154210526316.0,2066815789474.0,0.0,0.0
0.0,4052,8.0,8.0,1.0,8.0,8.0,4.0,8.0,7.0,3.0,1.1428571428571428,1.0,1.0,2.0,1.0,0.0,11001150375939.715,20659462749753.39,53842105262.0,2157973684211.0,2843842105262.0,6132289473684.0,57529842105264.0,3974315789473.0,0.0,4.0
0.0,3502,211.0,42.0,1.0,85.0,211.0,29.0,177.0,101.0,2.061083157028789,2.089108910891089,1.192090395480226,5.023809523809524,7.275862068965517,2.4823529411764707,0.0,64799749373.42857,79585448520.19797,105263158.0,10434210527.0,34421052631.0,88697368420.0,436894736842.0,78263157893.0,0.0,1.0
0.0,1353,68.0,39.0,1.0,36.0,68.0,18.0,64.0,50.0,4.733670835206664,1.36,1.0625,1.7435897435897436,3.7777777777777777,1.8888888888888888,0.0,198194029850.74628,195063536950.07666,473684212.0,50500000000.0,139000000000.0,268263157895.0,1003368421054.0,217763157895.0,3.0,17.0
0.0,13,84319.0,963.0,1.0,1610.0,68972.0,125.0,27560.0,13416.0,7.02860117556543,6.284958258795468,3.0594702467343975,87.55867082035306,674.552,52.37204968944099,15347.0,161787893.20130932,203371249.53493452,0.0,52631578.0,105263158.0,210526316.0,3052631580.0,157894738.0,16.0,20673.0
0.0,4660,17.0,11.0,1.0,5.0,17.0,3.0,14.0,7.0,3.3371753411230776,2.4285714285714284,1.2142857142857142,1.5454545454545454,5.666666666666667,3.4,0.0,780072368421.0,1229278684649.568,52631580.0,20105263157.0,145315789473.0,1025815789473.0,3513947368422.0,1005710526316.0,0.0,1.0
0.0,1827,59.0,37.0,1.0,39.0,59.0,12.0,46.0,11.0,4.839833092830814,5.363636363636363,1.2826086956521738,1.5945945945945945,4.916666666666667,1.5128205128205128,0.0,201852087114.34482,372512351675.7694,52631578.0,8710526314.5,55947368423.0,207499999999.5,1987631578948.0,198789473685.0,3.0,26.0
0.0,857,81.0,34.0,1.0,57.0,81.0,29.0,67.0,43.0,4.601971534112916,1.8837209302325582,1.208955223880597,2.3823529411764706,2.793103448275862,1.4210526315789473,0.0,167112500000.0,204391123900.69916,157894738.0,20407894736.5,86500000000.0,228763157895.0,905842105264.0,208355263158.5,4.0,19.0
0.0,1575,17.0,15.0,1.0,15.0,17.0,9.0,16.0,15.0,3.8521687236032816,1.1333333333333333,1.0625,1.1333333333333333,1.8888888888888888,1.1333333333333333,0.0,806506578947.375,1642720915503.3625,2368421052.0,19499999999.0,99657894737.0,639276315790.5,6295947368420.0,619776315791.5,2.0,10.0
0.0,731,276.0,99.0,1.0,111.0,275.0,25.0,189.0,126.0,5.991651410119916,2.1904761904761907,1.4603174603174602,2.787878787878788,11.04,2.4864864864864864,1.0,49268708133.97091,60024089490.306854,0.0,10368421053.0,29894736844.0,63631578947.0,403210526316.0,53263157894.0,4.0,61.0
0.0,3224,6331.0,364.0,1.0,415.0,6261.0,50.0,4079.0,2532.0,5.685543620966799,2.500394944707741,1.5520961019857809,17.392857142857142,126.62,15.255421686746988,70.0,12211698677.974724,628779492223.7332,0.0,842105264.0,2263157896.0,5000000000.0,50022631578948.0,4157894736.0,3.0,1982.0
0.0,700,229.0,52.0,1.0,76.0,229.0,6.0,172.0,105.0,4.874412954985398,2.1809523809523808,1.3313953488372092,4.403846153846154,38.166666666666664,3.013157894736842,0.0,59084025854.11404,91093940824.01193,52631578.0,5736842106.0,20000000000.0,77065789472.5,617947368422.0,71328947366.5,0.0,62.0
1.0,262,1317.0,172.0,1.0,218.0,1312.0,37.0,1019.0,622.0,5.698562260413625,2.117363344051447,1.2924435721295389,7.656976744186046,35.5945945945946,6.041284403669724,5.0,10356183010.718845,13917048299.766968,0.0,1842105264.0,4973684211.0,13157894736.0,120473684210.0,11315789472.0,1.0,320.0
0.0,4852,36.0,5.0,1.0,20.0,35.0,8.0,28.0,10.0,1.2292884146069893,3.6,1.2857142857142858,7.2,4.5,1.8,1.0,2152765413533.8286,8810788260042.186,0.0,5526315790.0,517842105264.0,1111815789473.0,52621631578948.0,1106289473683.0,0.0,5.0
0.0,6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5023,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,3503157894736.0,0.0,3503157894736.0,3503157894736.0,3503157894736.0,3503157894736.0,3503157894736.0,0.0,1.0,0.0
0.0,492,164.0,78.0,1.0,72.0,164.0,12.0,132.0,121.0,5.586006306891566,1.3553719008264462,1.2424242424242424,2.1025641025641026,13.666666666666666,2.2777777777777777,0.0,82777849531.80368,105008325231.27158,1052631580.0,18447368421.0,43526315790.0,116631578947.0,656947368422.0,98184210526.0,0.0,34.0
0.0,2569,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4949157894736.0,0.0,4949157894736.0,4949157894736.0,4949157894736.0,4949157894736.0,4949157894736.0,0.0,0.0,1.0
1.0,3081,2058.0,150.0,1.0,2.0,2048.0,32.0,1565.0,10.0,5.549095773028004,205.8,1.3150159744408945,13.72,64.3125,1029.0,10.0,37578333290.689354,1130002580947.6926,0.0,1736842104.0,4421052632.0,10105263158.0,50992421052630.0,8368421054.0,1.0,544.0
0.0,3803,423.0,82.0,1.0,124.0,423.0,39.0,230.0,217.0,4.596802809998985,1.9493087557603688,1.8391304347826087,5.158536585365853,10.846153846153847,3.411290322580645,0.0,182559615864.3033,2438552634785.533,105263160.0,9105263156.0,25052631579.0,65078947367.0,50085684210526.0,55973684211.0,3.0,148.0
0.0,5022,20.0,11.0,1.0,11.0,20.0,4.0,17.0,12.0,3.0016094970590275,1.6666666666666667,1.1764705882352942,1.8181818181818181,5.0,1.8181818181818181,0.0,3786409972299.1577,11925269551457.242,7947368420.0,114684210527.0,842052631578.0,2219394736841.0,52837842105264.0,2104710526314.0,0.0,1.0
0.0,4220,318.0,103.0,1.0,112.0,318.0,39.0,245.0,42.0,5.739242976092295,7.571428571428571,1.2979591836734694,3.087378640776699,8.153846153846153,2.8392857142857144,0.0,243223310642.5363,2810808756543.941,52631578.0,11421052632.0,44000000000.0,104473684210.0,50084421052632.0,93052631578.0,3.0,88.0
0.0,1521,10.0,9.0,1.0,7.0,10.0,3.0,10.0,3.0,3.1219280948873624,3.3333333333333335,1.0,1.1111111111111112,3.3333333333333335,1.4285714285714286,0.0,1439941520468.0,1285729763420.6724,62473684212.0,421105263158.0,1344052631580.0,1778263157894.0,3755789473684.0,1357157894736.0,0.0,4.0
0.0,4434,19.0,8.0,1.0,18.0,19.0,6.0,19.0,6.0,1.983740670882855,3.1666666666666665,1.0,2.375,3.1666666666666665,1.0555555555555556,0.0,660979532163.6666,1174384800987.7559,1368421054.0,78539473683.5,182499999999.0,528736842106.5,4607631578946.0,450197368423.0,0.0,1.0
0.0,400,953.0,304.0,1.0,289.0,951.0,60.0,727.0,537.0,7.415676731658334,1.7746741154562384,1.310866574965612,3.1348684210526314,15.883333333333333,3.2975778546712804,2.0,14299203892.084034,16569096870.271442,0.0,3197368421.5,8342105264.0,19250000000.0,130947368422.0,16052631578.5,15.0,245.0
0.0,4996,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9329789473684.0,0.0,9329789473684.0,9329789473684.0,9329789473684.0,9329789473684.0,9329789473684.0,0.0,0.0,1.0
0.0,6171,85.0,18.0,1.0,1.0,85.0,3.0,6.0,2.0,3.60395323650639,42.5,14.166666666666666,4.722222222222222,28.333333333333332,85.0,0.0,58159774436.09524,401391777576.4556,1000000000.0,4473684211.0,5657894738.0,9315789474.0,3681000000000.0,4842105263.0,2.0,11.0
0.0,4221,169.0,45.0,1.0,58.0,169.0,9.0,91.0,36.0,2.756293349495052,4.694444444444445,1.8571428571428572,3.7555555555555555,18.77777777777778,2.913793103448276,0.0,457421052631.5833,4488641701470.763,210526314.0,21013157893.5,53368421053.0,115697368421.0,58176578947368.0,94684210527.5,2.0,37.0
0.0,1787,13.0,10.0,1.0,9.0,13.0,5.0,9.0,1.0,3.238901256602631,13.0,1.4444444444444444,1.3,2.6,1.4444444444444444,0.0,849526315789.6666,995824435187.2964,32315789474.0,240697368421.5,486342105263.0,988973684210.5,3056842105264.0,748276315789.0,2.0,1.0
0.0,5883,4.0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,1.3333333333333333,1.3333333333333333,1.0,4.0,1.3333333333333333,0.0,18885210526316.0,32659506603717.676,17368421052.0,29236842106.0,41105263160.0,28319131578948.0,56597157894736.0,28289894736842.0,0.0,0.0
0.0,526,464.0,118.0,1.0,124.0,464.0,20.0,365.0,129.0,6.310498543564626,3.5968992248062017,1.2712328767123289,3.9322033898305087,23.2,3.7419354838709675,0.0,29311015118.790497,37410130002.44561,52631578.0,6131578946.0,16947368422.0,36157894736.0,291578947368.0,30026315790.0,3.0,94.0
0.0,5271,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,-0.0,1.0,1.0,2.0,2.0,1.0,0.0,4794473684210.0,0.0,4794473684210.0,4794473684210.0,4794473684210.0,4794473684210.0,4794473684210.0,0.0,0.0,0.0
0.0,3826,575.0,101.0,1.0,160.0,574.0,46.0,288.0,7.0,5.041703545561456,82.14285714285714,1.9965277777777777,5.693069306930693,12.5,3.59375,1.0,134547771868.69337,2087607852083.352,0.0,10276315787.0,28999999999.0,66131578946.5,50043684210526.0,55855263159.5,0.0,141.0
1.0,3021,3057.0,365.0,1.0,147.0,3032.0,83.0,1482.0,9.0,6.467768431025718,339.6666666666667,2.062753036437247,8.375342465753425,36.83132530120482,20.79591836734694,25.0,25292522044.640705,905360297538.3107,0.0,1565789474.0,4157894738.0,10118421052.5,50052315789472.0,8552631578.5,2.0,867.0
0.0,1725,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.584962500721156,3.0,1.5,1.0,3.0,1.5,0.0,3314157894738.0,2429321170985.654,1596368421054.0,2455263157896.0,3314157894738.0,4173052631580.0,5031947368422.0,1717789473684.0,0.0,1.0
0.0,2919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,5280,4.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,23671684210526.0,38568137971947.33,1105263160.0,1419421052632.0,2837736842104.0,35506973684209.0,68176210526314.0,34087552631577.0,0.0,1.0
0.0,441,108.0,29.0,1.0,60.0,108.0,6.0,80.0,57.0,3.7538334910825015,1.894736842105263,1.35,3.7241379310344827,18.0,1.8,0.0,115831775700.93459,211948185821.31607,263157894.0,22868421053.0,59052631580.0,126578947369.0,1934526315788.0,103710526316.0,1.0,31.0
0.0,490,603.0,24.0,1.0,144.0,603.0,16.0,270.0,296.0,3.028255295138992,2.0371621621621623,2.2333333333333334,25.125,37.6875,4.1875,0.0,22627819548.87043,35588477849.74876,52631578.0,4223684211.0,11447368421.0,26539473685.5,432315789474.0,22315789474.5,2.0,188.0
0.0,6525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,3366,878.0,167.0,1.0,213.0,877.0,11.0,431.0,216.0,4.200186925718883,4.064814814814815,2.0371229698375872,5.25748502994012,79.81818181818181,4.122065727699531,1.0,88127408029.7674,1689335706560.2417,0.0,6052631580.0,17684210524.0,41789473684.0,50045368421052.0,35736842104.0,1.0,165.0
0.0,3055,134.0,45.0,1.0,60.0,134.0,15.0,92.0,101.0,4.518709562634491,1.3267326732673268,1.4565217391304348,2.977777777777778,8.933333333333334,2.2333333333333334,0.0,581072417886.812,4405878006115.017,157894738.0,19210526316.0,69736842106.0,271842105262.0,50841105263158.0,252631578946.0,0.0,50.0
0.0,845,87.0,32.0,1.0,49.0,87.0,5.0,69.0,13.0,3.2337105595569327,6.6923076923076925,1.2608695652173914,2.71875,17.4,1.7755102040816326,0.0,157242962056.30234,166575305653.7171,1052631578.0,48460526316.5,104868421052.0,196184210526.5,705894736840.0,147723684210.0,0.0,15.0
